user_id,is_pay
2a13276711f34640922fd1d6b519bcd1,1
d79d37eb2e60c4980ba5ff84c45a4f67,1
ff7be56a59f7a0e35ccdf0b569096e93,1
1a6b42e13628db1b175501f2cd440fc3,1
2f545a18a6e7e9aa460ce29a689aea5c,1
4af24fc32f52d78a871843f0a14cab7a,1
27bf95a9e0d62a1008be6be0bc339738,1
7719f9a2cd2a8ec206379593565c2447,1
92a963ec08ab5c4e53786442495468f2,1
415e5e87492c10b0e79cfc923bdf2656,1
c7bdae965ce51ef4ff6e8ac1372d2002,1
e3edc5188de245b1c9cb0b4ad627066b,1
4615c751fe14947945e2c1d7a3fc369d,1
0bfcc05b73e4ff4626cfa71beb7749e3,1
3fde843365ce72f3f065961af340b489,1
eebe70ab39141f525cd5326bf287ea17,1
6c6e20cd87eb33e204748b7fc7abfd52,1
89a53c1a0fa8da03fee34793b9e3eddc,1
1cad8f7dd8f9c9f702b744ebb3826c1a,1
99818340af2ca73831ce0763d3b6eb42,1
4245307c4d4d89ba3e18c4334c82aa88,1
ee165c92b54b66c94ce98d480ad80403,1
17a49cdadb06f23e50d59b1de280d200,1
61ebd0734f517bd6f255acafdcfd0471,1
0665c95a3c4346373dc86459cfa5de7c,1
b39791652d6857738f61a9bb180b28c7,1
54a77fb4d36afa3e62330ce0c796f36c,1
0aaad4fb43d13a73edf4baa59e7309a4,1
4e9b62d5d6cea921bc224925418cc0b9,1
a8ebb278e21af99a3cd94f6f004b58c6,1
c59e5a9a01042e70562b15f9b73fd147,1
ac9c36530c844f9e5eea13db728fa8b6,1
3c3d7e01c7a3d420c1552877761a3258,1
aa49021ea56acd7555438fa9fb84c8fa,1
5838d8b6627aaa4850abbfd3aabd90f9,1
d657c40576336966b27de650e05818f4,1
343641042ad5faf8071c4f9a103f5b42,1
5bcfd3d3c467dfdc9ccd4885495fb450,1
4281170bf9ae096a68fc3806d1edb31e,1
810f8006dc2912c5babff476d60e6f28,1
afdc9e680fee77b4c7e12ec56a8e6109,1
7ab485a47c6b074c2454c9d867126fc0,1
4748d374ae1001aaed28df0c4fe9cec4,1
783f411a662f6370d7f4862803b22537,1
54c0a9c10cda1e54e148b11f0f4e1205,1
a5a4a1497917b1814f3a079248b60793,1
5641bac21a56eb35761a0a4f53721573,1
3e25ce615353b439e6ff5fb7cf3bb11c,1
02c567c88197cba523f814553c40b6cb,1
7cfd4f3f0e82705248d04fb9ecffdfc2,1
02510acba52755a5d24f5920b1fb7fee,1
8b6e19a942fed6eced2365fa8d8be735,1
a82a2140f6afdf1aa8149e0ee0e6d73c,1
11704557f404ec83ed3b171480b5a735,1
0eba0ac6487cc3a979c3ec319d0f3910,1
fbfd52ecfeaaadce6fb7daccf8d81a5b,1
21d0e41b894e15a139d84121d42eb48b,1
6a5895a18cac048df57e263c6a6c1371,1
58449f187c20d95d90f1bafd45a93811,1
5768c2087b0e06c96c45f18bb1cd5c2d,1
26c2b1ecd27e9f3364f5859d6d515b1a,1
25147fbad5af2bc9058f4d100f80cfac,1
a1fe777d212afa470615e590205584bb,1
81f49cf0bac6df9824150f4c465726b9,1
82e75aabd25beaa1dd01e2e8d1166951,1
ddcb180cee3d3c398599205013312e0f,1
3b32df67c05988975728f010daf45f20,1
c6296059531cb0b94218b662eb28fdc2,1
3304fa83e7ecda75be048acf327e0767,1
a3f42c33bc13f5a6f6b6c87f63d481b4,1
32398baad8b65c19cb45e4d1276ee96b,1
4e33fc839ba5dc62ddcd39edd6bbf116,1
c2088011863c000844903d6b689b98d8,1
4cb7fe00eca7c0bfb56d0305bc6598d8,1
8c01cc68c7b741e77c7af6944ff5a338,1
d22c3ed7c5a57759164ad810be597e5f,1
0ff36cc434e252c8ff77db214a593dad,1
f83455e546a48a4a31aee86514b182ed,1
7c8d8f97445aeecb59b9ca2a322c45c5,1
90d4c35a9d1ba60741e81852b69f3fbe,1
13821fa0d080ee890ed339cba261f479,1
6bcd095c1e182e8495cffeb70a83cbbe,1
4c44a1afe00c7880a0d99df2f42a5dcf,1
9356cc79c6777203482459f144a8dd06,1
bf58fe0cc62aa0f27cff7f5d6e045df5,1
15ca4e374e4dbd59fc22bae47155f826,1
f139f3f5e0d532da61f4a29f7eb39cc4,1
62630f96c3a43ade4d768104ae6944d9,1
c8654e6541f8326b219e21d040332425,1
eaf7cdb71c648ed5b45c99b8b1a3d5d5,1
48e2eae5e4f540ffc2e59eae54aeb04a,1
fc8c4ecfccd21a5ae039169b115abdc1,1
71c810f0f1fb2e6c44fe4819b401f839,1
6f52befd70a6d98f97fdd366b8fe8f4f,1
43da3f24529c302814e775e43efcfe61,1
fbc66111a1b1467e8d95b7be1e20d16c,1
44170d0a36beff36ed5219a731d21772,1
fabdb26eecef61a17a0808348f42a751,1
f7e39fe6c87c14b18273a1f754df2c24,1
10f5a2cd0ddfe4f7724fecf86487ccbe,1
06b1006173c85011c2dd50a82b592491,1
6cc63ac3b44484e7a15021024bed90de,1
7a3f03669a922953efc029cf4f7c084c,1
df8e8f004a2807a451fd35c986a48483,1
aff5478d21856ba9f76733fe3922a3d4,1
7cc8df9dc368b5fd3a8a3103ee58da6a,1
c9390cb16f771165a8c76294dd757951,1
bf82e902be6c112b846839c3ecff87e2,1
a5dfdfb6386587acc8acbb9e84a6cf75,1
20ba32ee53105c626a3fa4febf5cc3ba,1
9320f3c8c6d8570af18596fe6ece19d2,1
0dc19d0febab2042412eaca780024f91,1
b5abcde2b5f6f8d7b87ed7b4feeccab2,1
e5f4bef2b8027afeaec719abe9ad81a5,1
88dc4f173bc41ce0d56f9c0d01a30d05,1
6ecb8a0ae54bda4abebf5672db995fe0,1
6a33e8b49fa1e7f5e7b1ff5e25df0829,1
d9a03e3429267ad1c47dbfc04398999f,1
c9f2dea746f55331bd2ebce6cfca7696,1
6d4644929d2a9abed1e2fb3ee687016d,1
3d9505708ae4406200dce5bfa032cd52,1
1d29874df6c3970c7b52329b39889b2d,1
d5eb011622a7e5d8cbec680ac9ada34b,1
802769eeb0a4eba611ecb2f8c519892e,1
0f5a2efb5e2a3f206c2251ea32d59196,1
608bdb512fa3df0af6d04b639b5d1d1d,1
f28456d98646b463eb9d4f4d2462cea1,1
0f06f3581d63268fd422c1f530a3e991,1
1f604e161161d81b414f27b1ebb433a6,1
e8f6a93624b418b19f15b05c9078d409,1
a054cc850a80e303c6623347f8634bb9,1
0ee6d125b40fb5e094d59e274a288a69,1
bded07bffd99f286642c07c3c0446993,1
e907942468b1d21680945cb8b79e34d4,1
c7b2826a38864b2c715c549a119c020a,1
0ac432c5ffe5a6424ee67d421e1f0e87,1
1342bf72276353eeae27f4cb54371587,1
39c85bc76f293755135de8d46d337b58,1
618d8e6ee642afd679756bb7dacdaeb1,1
3cfdc6df8ef245410911b28e997fbc31,1
52a284265a6ba7e92f1e4d7cc69e6220,1
f2a1c154fe89c9dbf8de5dfb9e8bf716,1
b449f72391064b8498921a705a215250,1
3b9376080d81ce292b3e5daf8e4c263e,1
0d061c4c9465d438921209fa4244bc2b,1
26c098354b65aa1b4e939020446e683a,1
89351ef3fa78359a1a8e8091118b9f81,1
043274b90072373eaae9eddd76b58061,1
56c923ebc9bc31fb56efb1af613ead66,1
56ea980e730705b2f132bdc6d871d991,1
49ce675ce0af3ef8c572064d87ee0e49,1
7ffa8760cd69b1d58451f2b599f5b941,1
c5891b8d1079cfa735f32e2b4a9486bf,1
97b311213a872075d9333395c0ed79a4,1
a075e6279ba8b38b538953edd8093be2,1
8cd09dd591bbd2bce16ef246229b2484,1
d0252d6add365494f4812f328b561414,1
6f5ed676dabcae0ffad307f5f284d6ec,1
c1148ad9deea8fc82a8c658fb431990d,1
ef16f82eee697e04e76c11ed731112eb,1
6188d39a28645cd283d81eda32a31459,1
73eade3d96a2a266b6cf2e16b515beaf,1
296eab2f4a9a760d9ea4a96dd80c2cbb,1
90357ee03ebae3cfce5f5b3dc5db436b,1
2724eb059e3d7b138a72a7f6a1849e15,1
b09bb88c0d79f12520a675dfda9ebff7,1
e6bbd04a54f9139aa15031b5f44a6112,1
8a4f57731e462fe540322545bc510051,1
c569b2f0a25f84dd2a75a2c3360a20d6,1
8946a28969a808617c91c89bbfed5144,1
aefb2464f0f0515c0b0b8e6e7867bd3b,1
d2d50266276416fed46c7be2306a410b,1
dea467386ea4f595b13522c9008ea073,1
2a579dc1e9051c89a1f85ef6314d15aa,1
56c30b2c5f6f39dd77914aba4fcbc33c,1
f423e511c2e69cc30b5eebf7f68ee8c8,1
8c624e23b1a7e33b23bb3b77cc94d2be,1
f8e49aa2dd56135287f13b020c794962,1
de52610e5aa3a699bd2d73c1cf575c6d,1
459f6be4d4032124d215788c70ca95be,1
d7c6e3f157f4ff9fbb12dfff28489a1c,1
6b4cbf7e26abfc9fbd0145cb38e62f50,1
33132a568395c5ee2bdf5c1c47b5185b,1
3c03f35bc39b15d0151f35bab3d80350,1
a2b3f0c39102d06079061d77b3bf3f10,1
7f34b2451333735b72dc220f93c3c63e,1
9b9a956878c7c72f6155a08e9fe55cdc,1
0fd657b542b689985f3c7c6996459c3b,1
5ec2b70a793ce7ae70fa2e90ee6f3aed,1
27ab34b93bc3fcc2545ad5d6cd04cd43,1
6482f471561eafa90179d9a6ad2f8b55,1
fcc1ad79e23b4d308bebe4c029e68193,1
5997a86cc2df1f8e567f0ab300b909f2,1
5a5c5be7ce36fc5ec0a9b767a24df26f,1
b2e111bd6ca1245d6eeaaea5841d55b3,1
848e838e99aab6ff5b96ee72f670102a,1
fe57e1e17017ac61fdd22323e794f2d9,1
2cac6a526d4e2c34e326a59bec22ffdd,1
46e75403b6bae4d1d2a601d493429aea,1
08309e11fbb87f9b12f92a2c265d303b,1
f34a621072740dfe1ac5f639aaf82aef,1
e3172422fabab1c5f5d71c8f1c0b2eb0,1
803015f61bc7241026eecd78e203bb6c,1
8b169478da2400b3bb3693c086ebe577,1
b0015d3709824e5d50d6a4a44f0b0087,1
3ecec99a4dfa7cabf586125a4b7635a0,1
c95859714f96010cb5e810782b34755a,1
ec8a45324bf699ff750e43a399e379a0,1
51111912ef3f0a2788dd5b062d1f3072,1
ae75f66d9c70fe443337fce20810dbb8,1
91de89713b90e4dcec5e9178fd4e5502,1
20b75e0adb4bad08d15afb61203da2b6,1
222c39b584d79e06ac58ea65598e5ba7,1
a5d1a3cd77a31450c0af29c00e3e30e0,1
bcf40fb1cce89a9ab8bd4a0ff33b66f8,1
e115d1091dbb0d9c3808eab5d51874d0,1
0adee0254d987351676a62d594cb4fe4,1
46197246fdca2c6e8cf04713102cd5b7,1
dcc2b7832a2acad74a9a58684d3c6d7d,1
4ad826e54e1d5b5980adb91f3068502b,1
0d8a4d0a4e362bd020ae26d96361b58b,1
33dda76187eaaab777ecaca2be0d4612,1
a2268be9121d10b255365fe5dac91aa5,1
70cd159edf183177dbf839b97908bf42,1
0279029a8dd3c8b36dfd3a316f918504,1
d8fb94ee4433a2b8cb215a071059c045,1
ea0734e07dadc56e677fc9101139e969,1
85849185884b7f4346ca31ad5b0f6ff5,1
af207cf058b2aab5270691160283c4ed,1
79abdcc6628700017f2e74043214c0a3,1
fb792334fc85684971d2361e798c72ad,1
6c0a99d055297f711ceec78085c197d4,1
5ef482e5a60df1c25e1dbf0fca7e223d,1
91d6828442665127447207508b5923a1,1
e3496f27b400cec57a07dfaf79308258,1
0c1e6af67e8392d94b2b6bb458fc9514,1
c2f9f25c48ae0fffa19bd4d24bb94ec0,1
90c1c86812f9807191077a67eb5408fd,1
88e86e92e26ca6ade9073f7c38d2d81e,1
17e9aa2387ca51408fcfd84d85599a6e,1
b60f32c55dcbd2dc4bb36237169cc4d2,1
c484ac8283396b701c1c67bc41a2e36f,1
d604feb45d0c924a42b225702a1339f3,1
fc24e68e781a0dcb421c520fd0f6887b,1
f84e80880af2463f3d3b1993727a7c0a,1
2b6776b1635f43932c2d72a4719e9b72,1
e6b10759d6b7f6f14596093d5faecf27,1
acbf4b1149f39b397b995ccf660b91d6,1
4e4858514bde7328c21f2c4435dff2e8,1
97d5f3e080429cbef44c9c75fb883c7e,1
b8ce169ae9f66b1d0f741d188a10f3a0,1
ab437b1018198ae966129e0c87bab4c1,1
5c733e0291acb1b350b6fb1af911bbb5,1
40b4007391357da0ef07b3ca208f70a3,1
5676bbbcbc00f68df145f83d8762028d,1
2b5077cacb6c003ec17d5e5f365f7665,1
a1facfa08c15d9b20fd510204a074ce7,1
ff304891ba4f315535c4fa543c40d285,1
4076a2a0f70c5a8b7a86ac9393b9593a,1
c2e50b6b3b2d61e04378f12ee8291397,1
719d0be9ac07ca0279cd4246ab8b2fb7,1
ae41e4eb4f0ca505eae574c54d319007,1
9c286f551b28981261c5443e542eff12,1
17086e56de9f3ce70655ad16ee8c5d39,1
6425ab36b42bc851ee79143b07592d10,1
12d683052dea007f7374dd15d4b5ee9c,1
11924a66baad89f7f3aff78f5283288c,1
22cfcef6b633460ebd2898f28b9d6795,1
4297d5281be33160f205a242dfe3a9b0,1
e39ce528d79d6313a6830032df0f3461,1
ca11305df38a2b98958fd14e081f0071,1
b30e7b5c6d727a2d34c3352e177e798d,1
d9052b67db9bff9a6681ec544ae39f36,1
f3565584f4ec99e25e83800c043a02a7,1
0038b4c504cb829b9a98cb62192988d4,1
a4093c0486102d2f838f2b1700da644a,1
65cfa10a8fae072366aa5989c8ad12f9,1
bc44157188dfe087a4e644dce407669a,1
67cc7d024749882da06a6cc0e5a1c59d,1
d27be9f66840b9fbfc022eb529848b19,1
8c53456704d7b49a26795021ba398972,1
52d9b3da736d383b0b2f82678b033d93,1
ce04daa5f574ac4c18701b3ed9f0c452,1
aff2663b28cc977b9902cd9bff0ef1ea,1
4a207a30fb8f9426629af79fb1cd8bee,1
8e4c3a1fb72d1c2777d6aa342d6a2682,1
951b857d15f9678e853c7aae0cb11dde,1
8a27b44a3db1360bf723d45899417f7e,1
ea109d472f87f5a926deaf528c28a4af,1
abe9c46e17a23e1b97a1dc39af215f42,1
b651a6e14670849376ecb7ecf3a12c2a,1
1599e09ae990ba77b3073491be78253e,1
843ccbb62efd36d40ebc3f2fec636f05,1
49caa59576b5d32f0c711960d25e76b6,1
5b39c667be73fa73ca3d77bb26aec810,1
b98d474f324b83522776dd0613fb2d90,1
2ad331e13a6f4d389f2a8c1923ddfe33,1
882547b17b190b4137a44edf091dde18,1
31455ce205dcc2f33f1de2596cc48a3f,1
ec467e2a54d2b8ecd1b7e758e52e2a01,1
4b9d50d03cd66771d1f990b5a1d72415,1
896e137437ba5a477c6140ff224943b3,1
ab89c16eba38d7631c23c6e8b6f49911,1
82f90042aeb5b1b737243846ce2645a8,1
c10797cf649ca1e119b774374fd9a3cd,1
a0e10f98b8017d6b3d3388585d97f38e,1
34a3275015c572046e165b6d44828dff,1
cec4da8fb3239be4c1cea19ad75a442e,1
74a9b17b2935845a88a4dcffb02353fc,1
20a839b6bb8e91d3f2f3a745358698dc,1
767a3f59e5e61e5697d57ab000735636,1
518101bae929b4c7eafa92114ed0dda0,1
50cc73fbde8887c1d508a1c0af951110,1
422c7be60e7cde3ea0231671baefaef8,1
f935437b96637e05750a59e3cbea7869,1
be966543b072335697c251b9bd50f183,1
14e265d245223200c8d5800d964536bb,1
d7c86bbdb81c4d84314ef29880de571c,1
3fa528216e9e96253f906d20f76e6e86,1
39d26e8ead2c0c08e53e0dbb9d439bbd,1
8cdb97e9212f55089a1f638f3dce9b98,1
8159547bf75d8cd73a67e880fca9d03f,1
f9526cdd81becfc04905e72202d0a2c2,1
09134d6f169b49c8067fc76dc042442a,1
1a925d32e75581da9babaa0a5acc3d6b,1
8440d42a994b7ae612b6bfa7c61a47ae,1
fb5446e9bc7e73d6e6304e36e0c4c150,1
42bbbf9953247a478b603ab3dded010e,1
d90e600b4edec06cd604c875551b6017,1
d6ba48ef07dc6f81126bb9629f8493ac,1
8dea24041070b95e2f3f13204483fa00,1
b02e6dd3f1b527af0f57be4eef84aed4,1
bff942ca0582b943dc0ae258742a0a6e,1
b07ff215ab810d787dc41fa22818773e,1
133f0e79794e0f9236c0f774a23807a9,1
eb46e49688dd87a24943e1601febc11b,1
fc8a2cf87990eb9cdc58e10062fc311d,1
29db68c7bfc34069a84bc2a499b1be21,1
48fbb976bf03d7a4bcb75c29902789ff,1
3e07349056be922725e86763d6a1fd9d,1
b1e8634d662062e5620f1dbfc79e4bad,1
6bc81d87c9678254757707f029dc40b2,1
b345a120c6e2a92e94096fca22d8fe9f,1
1340ecc60a7c387c9b80f6e066b0266f,1
1a151d0686cf9dd64428da1c38889358,1
87a6134f982b03e5a87ac0acd2254d66,1
ce6478fc4e550a66bde33e62561571d2,1
a0274bf92030039279bcf2fdc3393de2,1
15f64adaac160f3e2c3bb77d82ff77b3,1
94396d6f2f10d4c321ed3f8211c85f2a,1
2db87f3986f8fb8f4be245b9f7ac4d9f,1
c946381a0310a71f03f173bba9568c78,1
30b2287c89ee722445f936db922930ac,1
f521028228dadecb6b6eacfea96b5793,1
43d3df680190f66b8c1737d30ba0172f,1
53a623e44d2dd796b098703e4270e79f,1
7f314368a8df66fb2dab37bc4f22debc,1
d5a7b9182fcd5d813ec0c532fd96ac98,1
93873cf052102ae8965cadb50892e4ef,1
dd3e856c941363bcf51320f1fdb2d6c4,1
55d632e24025e606117cbd26b33adecd,1
4d44f7dd4c5f711e73147a2822cc9f2a,1
bb5cb090e57fa64b125b19a5dabfac31,1
fcf4b3a1a0c767b3e8068df7db46d159,1
23db8e95f65e2d812eb0f73b90fd24ca,1
582bf6ae1dbaf178433db91132e2062b,1
b0f0bc4ad1ba5d5c3c1065835e4191ef,1
61ec025b92110e99a5b7fb3428e53197,1
636610f016e2f4e27715dc62015f0fbd,1
4e1f9e511c86b9d3a6b27c8fa4ce04a9,1
aff35baecb1429096a6830e38a6e73fa,1
da3ec25c1cebdbb6ea7b7138f26c0686,1
d667e43930b05c84b70f9f013cf2bd3f,1
47a576616a4b6e51ee2cee1156632eb4,1
d59e1bbd9f917dc0f2482e1a87c223e5,1
d24bb583bb089287eb29a077c9557b95,1
d0eba41b2ae892c3f061ead9109e5781,1
45e343a6b1e38272e90317b41de5a9b2,1
4915e900bc36644922f9150b0bcacf3a,1
0a10c9b27bdac4824ec1644b4eda8c18,1
7ddc5e718d949dcc377c7b037e247839,1
a5755515318d1986e9124b406c79bfb0,1
2cbb9de2dd7efca070b06f415fc612c4,1
b7316061db016beb39abfd09b0fe7267,1
78d3a4e7298cc081683f342f803da1f7,1
742d96eef44775542d7364da8fd7d51e,1
5534f66879c2945306006dc6cc700a97,1
de7267a68fceb6a50dd73a714f9e45d8,1
419ef369e1de0f6295f7dcd3f43bfce3,1
3940d668798a93c32496a91587e3b644,1
c44761f263e565943c29b9dfa0c4b1d4,1
81608aa44442579e34e45a452090b376,1
dd2dfd13ffd46d83eeba2f1be460d068,1
001d1a5e0e3f5891bdd782f5a060e602,1
dd25ccbf71df9b7a5426204cd4613de7,1
b93616898bd559baa3647dad4f112952,1
cb388e8defd3a93e7c688b0bb697af97,1
c39fa1237a4650df717f6a07ad523661,1
038774fc25d3a6f637a7b333e71275fa,1
32e5e626a9f93d117ec9824e5ac0770d,1
d691260222ff8c4bb588447b05ee4ffc,1
f877a899f5b68ffd84e9cc107d47dab8,1
dad6bffc7241bc92c8eb29b919b1341f,1
d1b4367119c15b52f445e2f53d5353f4,1
9549c06f5fd6da7e0b3fd1a95d18158b,1
8123eefc261c7ae04b248a7feeccf28d,1
b2c04dfe7835bfedab94c70ef510e1b5,1
5350b4905d3270c7ac308ea903c0c5e0,1
1d37afc6f0c5b72c7971fac4d361ea55,1
980528c98e6c30040063153695e6e9b2,1
5c2b2a069109325a7185083db1182555,1
67227224c2cb1f5f548fa7c0bf496223,1
83fa85ebdc2a8456ac03ac601fd22072,1
5ff99b3b1234784beced2f974ca79602,1
1e2e56407200350b41580f31e1eb888b,1
b952c94dd02018338b1e9436a0742e62,1
fd73f48c09cfbbe2a3b52ea05a5f75c5,1
7158548d8e5ea3d18072f194170f7139,1
3323813123f4012a51de4f6f64c3aaa2,1
58aec664c61236f269e15b8d17fbd976,1
0868ee1c1b38abf7a5a3e33f7eca4e9d,1
9ebc96add97e143ba183f987b2884859,1
91af9d2f9401198278147c580bf22574,1
f7a029b4e19f7ba9f725560bb2722f7d,1
283e2e4b6b61d40adc7aa7b2da44ed1d,1
da36848e73f673623ee95db06b8c4de2,1
aa3f3797d2d8889c4b4cc0a49aa22bf5,1
f0187aec23fff4fe67d9cc639af16853,1
59be45c5f02a5f04d7cc189078994b1e,1
bd411116c9940165f3ef60d380b5f30f,1
62ead28cf043ab83dcae5422c56df707,1
a079ced8fdb64b65ff544037bc6aca4f,1
143ad4d3541260d48c679010123b152f,1
8384be7918daf2a5833c300ab48cb766,1
391ee494327a7a0847d680c9ae594ac8,1
f33b30bba558c6fb184221a492bb78bf,1
174c00fe5c731386a2e1ad9db29145d7,1
a3767c77ba60880d8ccfb225aea7825d,1
198458014edd5d1b8f1510656eea0c9c,1
347bd7b64d9b291af125f92e49da7f0e,1
48c9bd47a7f609580be62b0775b750e8,1
ec08df83403c983e7a1575dad099ed0e,1
