user_id,age,gender,province,city,sid
5b802b1b7cea1adc57091fde6d5d5438,12,女,江苏省,盐城市,S2
5b8121718d837247afa8012c0f1865ed,40,女,北京市,北京市,S1
5b86e196102f89de5b4adf6f14e32ed6,20,女,江苏省,未知,S2
5b90ae33db944503a243c0c84a1d8313,27,女,北京市,北京市,S2
5b952f2b0bfc953a6c3f93f610a737ee,36,男,广东省,河源市,S5
5b96e446e4647cb266580bad6daf66f9,29,男,广东省,广州市,S1
5b9d4ad3f12c8f1d9228234751bb3332,24,女,广东省,中山市,S2
5b9f2ff1dd4c70d85ca88b15bc83bc51,25,女,广东省,广州市,S2
5b9f40141cdcaed2b0e6ee000904dcec,27,女,北京市,北京市,S2
5ba10715d84b2d9d4c594373dc0e8a45,34,男,上海市,上海市,S1
5ba54e39c5c4d2380446b590da48eaa2,32,男,北京市,北京市,S2
5ba75e3b51e99a78b3e8c200155f307f,18,女,北京市,北京市,S1
5bb0091605509f002ceb290ad3d86c13,19,女,上海市,上海市,S5
5bb11a81ba7148ff4bc9533857f0b35c,30,女,上海市,上海市,S1
5bb788f8bf5b68a54ab1139e1bc8eae5,29,男,广东省,广州市,S2
5bba4e4439199383640a0ccc93ba52a0,11,女,广东省,深圳市,S2
5bbbea1b69b590e83b9deba53baddf03,26,男,江苏省,南京市,S2
5bc44238ee3ded211f821756accdeb3a,45,男,河北省,沧州市,S1
5bc9e95252a14354fa8843d409bf2958,37,男,广东省,深圳市,S2
5bcac38872dccb9089d31817a0866911,19,男,江苏省,未知,S5
5bcbe8bb83c4dcaf38dff254f0150eee,17,男,广东省,佛山市,S2
5bd367cf93469f1580ba62cc5e3d72d4,24,女,广东省,揭阳市,S3
5bd593d819642425a0d89a845de8888e,20,女,北京市,北京市,S6
5bd86f3338b19c3e82cd123b7ff5b760,42,男,广东省,深圳市,S1
5bd8e05f07bc918fbe9ea0118a4cf70d,26,女,江苏省,未知,S2
5bdc5f95be2b915cff5750a73897ca1e,37,男,上海市,上海市,S6
5be2e8625fc55ea118cf17324676ddcc,11,男,广东省,未知,S1
5be466e60e7132360a61f259d8684332,27,女,广东省,深圳市,S3
5be656eb5b8e7ea76554fdbee02c349c,38,男,江苏省,苏州市,S6
5be66fe46df90fb14612538473fa620f,24,男,上海市,上海市,S1
5beefee762ed4ba5ff1593fd6a7c62c6,20,男,江苏省,未知,S3
5bf0565703211bc02dc8688310b4fd98,27,男,上海市,上海市,S1
5bf3f066951df158b14a2012eab26e80,31,男,江苏省,淮安市,S1
5bf58db46aae012178b6f1132ac3d953,39,男,广东省,东莞市,S5
5bf60eaf306d49190393e343cb63264d,23,女,广东省,广州市,S2
5bfeaaa127f3998e8d87c2f6d2ced65f,26,女,上海市,上海市,S5
5c04bac14c8d418f1af5b8e0f7d30ca9,19,男,广东省,广州市,S6
5c08920efa120392f24eff463d3df784,23,男,北京市,北京市,S3
5c0a1d1fc710bba620aec435b7203286,17,女,江苏省,徐州市,S3
5c0acdac896daab8b1aebbad97e00a22,15,男,广东省,深圳市,S1
5c0d0a6fc16979f2b6ea3a60367c5041,28,女,上海市,上海市,S3
5c1115df998073c057d42eb73500d3b3,31,未知,广东省,广州市,S2
5c16cb6e2bf92c6e7e0fa4b1be0b2783,29,男,河北省,未知,S3
5c26030ae48603f3396c516345e675c8,26,男,广东省,广州市,S2
5c285ee0149bca1a1f2a9ab96b314cb0,33,男,河北省,衡水市,S1
5c292461d7a39a59af2526b5974b0175,30,男,上海市,上海市,S2
5c2bc35dd71c72c9e1ccee1a5797edeb,17,女,广东省,广州市,S2
5c2cd4b78846012f1674157d2b23da4b,27,男,广东省,未知,S4
5c30c50801243ad6562d83374fb79c3a,28,女,广东省,佛山市,S6
5c316872a9b9baf898424388bbc0c9fb,28,男,北京市,北京市,S2
5c35170877647e764bb0d07a07a625f4,26,男,上海市,上海市,S2
5c3801836e8125463fe48879f711fb5f,18,男,河北省,未知,S6
5c393263d0a801f2e6479711cfd18888,20,男,北京市,北京市,S2
5c3da5d6cc219499aea7454bb031e2d2,19,女,河北省,廊坊市,S2
5c3e1c9f74524ae830afe10309d884a7,24,女,广东省,广州市,S3
5c454701623ef2aba01811a09ebb2aa9,21,男,广东省,广州市,S2
5c4e1727885389eefca8cfeb08a846d9,17,女,河北省,未知,S3
5c4ecc151dce76ced09699327b5acc40,24,女,河北省,唐山市,S1
5c5038431e8bd236a193cc99ae365b37,28,女,广东省,深圳市,S2
5c50f50116f135223e07e8b14df11f10,20,女,江苏省,苏州市,S3
5c54c722976f2b8ad7ae896ea033ea79,27,女,江苏省,未知,S2
5c5781e7e9ac1f3388833ccf0957644d,31,男,河北省,未知,S2
5c5b36b7ec180261473d0c260dd274c4,30,女,江苏省,苏州市,S4
5c5c54387821b4277465ba24f345fea3,31,女,河北省,石家庄市,S1
5c5d8f795f0468a105edd3a7b2826ab1,24,男,江苏省,常州市,S2
5c5dc7a8b5af953a483df65dd87a2585,14,女,广东省,广州市,S1
5c67bdf384606a8b57bf5f293a28eb4b,26,男,上海市,上海市,S1
5c688a085224f3d80cb50d0708ad460e,22,女,北京市,北京市,S3
5c7661dfad7219b33835eb68499451b3,25,未知,广东省,未知,S4
5c78ae645e9fa4f744da581aaac98c80,25,女,北京市,北京市,S1
5c7d3f748a7fa10685959c1cbacca925,19,女,北京市,北京,S3
5c84ad64f17ad20bb37c415bd4f643d6,20,男,广东省,深圳市,S2
5c85449ef033c4cc1e257447e88ec655,29,男,广东省,中山市,S1
5c8a8db08c0d7ca6b3a114c12e069ff3,12,男,江苏省,未知,S5
5c909039e672d8eadddd9f077ed7abd8,18,女,北京市,北京市,S1
5c933ced63b359057b1ca76aab5e7f55,29,男,河北省,衡水市,S4
5c9426541da2d6f4866bf88600855da5,24,女,河北省,沧州市,S5
5c958353de319a751e4f9cca21cfb4ef,15,男,河北省,邯郸市,S2
5c98fd3a71c35af0430786064674b049,26,女,河北省,石家庄市,S4
5c994e5d23da89303a54d163f972bccc,40,男,江苏省,苏州市,S2
5c9c32dd1ed1dfe527e53cb7935baf06,9,男,上海市,上海市,S1
5caa4b151af9b225cb261fff38373b81,12,女,北京市,未知,S6
5cabe6e5c9d3ceb2db03cb479acefa2a,34,男,江苏省,苏州市,S1
5cac9e144da538c7724fe6bfda283e1f,32,男,江苏省,盐城市,S1
5cadfc3226f01d97aa4d39b1f0a745d1,23,男,北京市,北京市,S2
5cae8e2739747b482da9d684dd5a7072,23,男,江苏省,南京市,S2
5cb3f9dc443f8fcc0b11ae52afa0c8b2,15,女,河北省,唐山市,S2
5cb963cd3a94d0ca3522c896489a7988,36,女,江苏省,未知,S1
5cb9660dc8d8215340bf1e6ab3df26c5,26,男,广东省,广州市,S1
5cbbc04e12d8839f5e4601190551dc20,34,女,广东省,深圳市,S1
5cc3407ea9b0afd2e7aeacb12359c8da,21,男,江苏省,苏州市,S2
5ccb38e9f631fd8df999c99450b11eaa,31,男,北京市,北京市,S1
5ccedc3a316f7866b48134a2bb5629b5,25,女,北京市,未知,S1
5cd3773bf1000068e2938226fd9d86fe,17,男,北京市,北京市,S1
5cd4429c4e5bd3efc97d9c6de92c7fdd,13,女,上海市,上海市,S6
5cd820cf217cc11a45f4627ead2b0f57,29,女,广东省,广州市,S2
5cdb337ad2e05d00d55fd5bdc07c5eb7,32,男,江苏省,未知,S1
5cde175c3312dd5fd7ae8d07a74ccd53,23,女,北京市,北京市,S2
5ce1343000c12c22d521b5896a255a38,19,男,上海市,上海市,S5
5ce1b9172cb1324038526b767ca76105,29,女,江苏省,未知,S1
5ce26df26be0125e53dd53b2fd91cbfc,23,女,江苏省,连云港市,S1
5ce69e4146b6309a35c92eee8406ac80,25,女,江苏省,南通市,S3
5cee83d7a8b52a02bfe45fc25e118ca1,23,男,江苏省,未知,S1
5cf8247fd24d62b250cb2f40c0b20294,26,男,江苏省,苏州市,S3
5cfdf7a56de70a0c4513c8866084d2c0,24,男,广东省,佛山市,S2
5cfeb097208586804f742970daec1a34,20,男,江苏省,无锡市,S2
5d01acd8f634227c4843be6b6f45e2f1,27,男,河北省,邯郸市,S2
5d04d8e9acce24f6ccb79c1fbf355a23,22,女,北京市,北京市,S5
5d05f249b1f9a3772400d13f56b0215c,31,未知,北京市,北京市,S1
5d08252927c60f6c098292214b0404f8,26,女,广东省,佛山市,S1
5d0ed1b4061b8ea7c5604cdbdc6b8225,31,女,河北省,石家庄市,S5
5d1408169cc7454ea4820ac99a22950f,21,男,广东省,未知,S2
5d2083c65f20033371b670e27f866cee,37,男,北京市,北京市,S2
5d245c109031be9ca06ee4073c04773b,28,女,广东省,中山市,S3
5d27e3e0f7078977046a6f7f044776fb,21,男,广东省,未知,S4
5d286592253c27af9ee8026d6942dd8a,24,男,北京市,北京市,S3
5d2a0db752e3e5cc00e04acf0bcd7c35,20,女,江苏省,南京市,S1
5d2c39885070559da24f1d403b4f8003,20,女,江苏省,泰州市,S3
5d333056be035327abe0ca6f54205d7c,36,女,上海市,上海市,S3
5d36b10d219c4c751a7181876f21f6ea,24,女,北京市,北京市,S1
5d3820cafd462a0758ff2c1bd90b5f81,34,女,河北省,保定市,S4
5d4122e5b7ccc1b605a2b7af5bab8c7b,28,女,广东省,未知,S4
5d4308cf228eb9a6d2f88587e8f79834,30,男,广东省,深圳市,S2
5d48d9301c96a7591955fb61fa963ede,34,女,江苏省,徐州市,S2
5d49499d3f86f2196f450656c6c39be2,18,男,广东省,佛山市,S2
5d496c055b40d8c1c88560e39242880b,14,女,广东省,未知,S1
5d49d3a962fc02059400c48614642de0,16,男,广东省,深圳市,S2
5d4a4c749adfdee73c646b8c29240b97,16,男,广东省,深圳市,S3
5d4e8e0d8cad934db50d87dacbdd3ee7,16,男,河北省,石家庄市,S5
5d5ddc83a55e0d5ae6203ccaadd26a8f,32,男,江苏省,苏州市,S2
5d5e4688f090a950f8e20105e1d9abca,24,女,江苏省,南京市,S1
5d62235bddccca09115caf5bbffc030e,15,男,广东省,深圳市,S1
5d62d065c0906db4cbf0866cadf8a037,22,女,广东省,深圳市,S5
5d65eae8f269688848144d16ffad0781,17,男,河北省,廊坊市,S2
5d6b7f00c5c0df4ac07688dab87b8fc2,21,女,河北省,石家庄市,S1
5d6ff64365972b7af3d39c45d466437d,30,男,广东省,未知,S2
5d72429e0fc22a22d8f38f4e67584007,24,女,北京市,北京市,S6
5d729de13baba98e320c0439ad47eb93,27,男,北京市,北京市,S2
5d73d38ebc15d28b326f58348be04b61,23,女,江苏省,未知,S1
5d74b172967ad47c143b683d72b34b45,19,女,广东省,惠州市,S5
5d74f8c416e0cde0ec349f760de2ddfe,21,男,河北省,张家口市,S6
5d77804d00296570fc459e5195748855,25,男,江苏省,南京市,S5
5d77f0dba4a2d1daba6019a67edbee42,23,女,江苏省,南京市,S1
5d83a79317a64f42bf32b4783f28e685,13,女,江苏省,苏州市,S1
5d84826fd0594916942df6dd8020924c,31,女,北京市,北京市,S6
5d8b5ca50f90f8c1b7098e5fcca9ec27,29,女,江苏省,未知,S1
5d8c05c4601e698fd9f618f2e87d75a0,25,女,广东省,广州市,S4
5d8fe8574a41678c14cbec5dbe2a5bdd,28,女,北京市,北京市,S5
5d92e92ab84036fe484edf08323c9211,39,女,江苏省,南京市,S2
5d93fbbc6977bfa322f44b8b2ae3c9b8,17,男,北京市,未知,S2
5d993b336e60dfe0a948fb703f3ad381,35,女,河北省,廊坊市,S3
5d9f052da5bfeafe5d0424fd93b454a5,30,男,江苏省,南通市,S1
5d9f4c5639ecd9e73688951cce9e6416,34,男,江苏省,苏州市,S4
5da36a02f83346eb28987e44b287df0a,21,女,上海市,上海市,S2
5da6209a689956d8b29a41552926487b,20,男,上海市,上海市,S2
5da72c9fe17261d0c3410be93672659f,20,女,广东省,深圳市,S2
5dae09a7e560f0c744bb4eb3bc00532d,27,男,上海市,上海市,S5
5db9f16079741acfe04aa57a6a7cdb3f,26,男,广东省,深圳市,S1
5dbe5a16ca11da9f68c3d2ed204cecf0,30,男,广东省,汕头市,S1
5dc22e40e4f108819df0dfc962925fad,20,未知,上海市,上海市,S4
5dc2819d2d4affdf48cf4f6269ad8362,24,女,江苏省,未知,S2
5dc515d5b6f041276bcf94b842fb1211,29,男,广东省,未知,S2
5dc982aa93b8ef2e0379b9839b2da780,18,男,江苏省,常州市,S1
5dcd5cd546faa03aa5b8d0d98643a37c,34,男,江苏省,常州市,S3
5dce930d57887856923df10d90bfd0c1,33,女,江苏省,未知,S2
5dd21430bdab93edf007ec1406fa1ab5,31,男,上海市,上海市,S5
5dd40ca67b836bee6d870f97270a9ad5,27,男,江苏省,未知,S2
5dd779ada2acb243a6d2a9a0fc50e536,16,女,广东省,广州市,S1
5dd80efbee03ba9a45b0bca5ce8bbad4,23,女,广东省,未知,S2
5ddcea9df3a0031b2e79cdf52ec04235,28,男,江苏省,常州市,S4
5dde11d98342baeaa9ef4feb19692579,20,男,河北省,秦皇岛市,S2
5de251eb329dadad246a9d736e893beb,25,男,广东省,未知,S3
5de5b0fc69085a07af4f168fc3ba29df,30,男,广东省,未知,S2
5de80d3d874822a00c8b9feb5a4c6cbc,34,男,广东省,广州市,S1
5df8a770c2472672ef67cccb693754f7,32,女,广东省,广州市,S5
5dfb22fe76f201196a168f8898162f15,28,男,江苏省,未知,S5
5e041d765caca368c778259540ce2d42,16,女,江苏省,扬州市,S2
5e04b11754ae5f0fb20219b059b8913d,30,女,上海市,上海市,S1
5e0b56a155b4972a85531cfca829f762,33,男,河北省,保定市,S2
5e10798efbd2a100ae5336c12927704f,35,女,上海市,上海市,S1
5e1346f8c2403954549f9a7fe9b0d447,22,男,河北省,石家庄市,S1
5e1449fa074c55beccb6170e641a472f,33,女,广东省,东莞市,S5
5e1ace682123dd2a400ea36dd5661830,10,男,河北省,沧州市,S1
5e2251d6cf85f80f3fe4a0551e1d460c,27,男,上海市,上海市,S1
5e29fe7ced770fbfdc4ca81d2a3f8ebf,23,男,江苏省,未知,S2
5e2f3df0178d0ed0f4292e40e84c747b,14,男,北京市,北京市,S2
5e2f6074e61f7e65322eaa26642e6384,30,女,广东省,未知,S6
5e324570deddc6a5b04727def96724a8,28,女,广东省,深圳市,S3
5e3e97902c4bb0c40696e21adc37bd1f,29,女,广东省,佛山市,S4
5e476d719d431a7ae70910252af9b780,29,女,广东省,深圳市,S3
5e48ba9d9ba0400f14e80349d4e24d2c,25,男,广东省,未知,S1
5e4c7d954c175aa66c937b3cbb8a9de2,28,男,江苏省,苏州市,S3
5e4cfb25fa7577c36faeda920bb6dda9,29,男,广东省,东莞市,S5
5e51bc0d83b86a9e955142ae1b8f5f6d,28,女,广东省,深圳市,S4
5e590d96d048b35b35d598f1cc90719b,27,男,江苏省,苏州市,S2
5e5b1be52e7d0a055d66705a7309d828,20,女,广东省,深圳市,S4
5e7011c815558a1e4297f01032e6c639,31,男,上海市,上海市,S2
5e725d1f061a267778b076f1fd05138a,25,女,广东省,云浮市,S5
5e76dd02248efcbebf6e6288e359279b,16,未知,广东省,深圳市,S1
5e7da4cc0070dd4c57b404fb7250d9f6,30,女,江苏省,无锡市,S5
5e8212c28b824c8c0664de9328fb626c,22,女,广东省,深圳市,S2
5e83599e055f78d2166c330db94c28de,30,女,广东省,深圳市,S5
5e840abb120c11aec4ff321f545feac5,35,女,广东省,汕头市,S1
5e87c8bed02b273012d7ff1c7a8429e4,17,女,广东省,未知,S1
5e9597616816cfa3629e620101124c3d,24,男,上海市,上海市,S5
5eb28ebc52e5de1aead8d83cddb531f4,20,女,上海市,上海市,S1
5eb4a9bdb44a4269710f8d10b5afeec6,19,女,河北省,唐山市,S2
5eb6ff44265b6c4ade26c68f4f76d488,24,男,广东省,广州市,S5
5ebaac72fb89b067b3febab2ebddbd5b,42,男,北京市,北京市,S2
5ec39b8da95bb6c2a47a051010a42f39,15,男,广东省,汕头市,S1
5eca157d9c514e3ca37c6bae57282858,25,男,江苏省,未知,S3
5eca8e86f1adbb258b1f3b4dfe458641,23,男,江苏省,无锡市,S1
5ed336bdad8e41bd6cf81a3a0b82b755,28,男,河北省,保定市,S1
5ed4eca05ab9a7b02e97cacce8854166,18,女,河北省,石家庄市,S1
5ed7f997fe778d0a6d65577726570d66,32,男,江苏省,南京市,S4
5ed8b57b1f85756ada3434144e865054,33,男,广东省,深圳市,S4
5ed96e960938b2ed62c23f6086a155eb,35,男,江苏省,苏州市,S2
5edaaab2f22f996017c95d1a44b623d9,30,男,河北省,邢台市,S5
5eeb5e44e19085f8091a2d103767cc8d,28,女,广东省,中山市,S2
5ef1ac98b80815e492d5c693242461b8,37,男,江苏省,苏州市,S5
5ef1de773f41388274302d4efabf2d4b,18,男,广东省,广州市,S5
5ef3af7788eca573b7d2e83972549757,34,女,江苏省,未知,S3
5ef3c4cdda2b56acd158e86128e06aba,25,男,广东省,广州市,S6
5ef4bcaad1fac0b0faaeb99d1a58131f,26,女,上海市,上海市,S6
5ef58547da8f9850dc91cf17e81e8692,29,男,广东省,深圳市,S1
5f029a1ec31ea1d2ff7a348901df3bda,39,男,北京市,北京市,S3
5f06dd35aa01040bcd044515fc9fd767,37,女,河北省,石家庄市,S3
5f076b66b7c2b1d202771d82511c4ad2,14,男,广东省,广州市,S1
5f0b484b55bfbf92cd4ddf3634fd5cc0,24,男,北京市,北京市,S1
5f0b8b9e9408d61c183c0d171c7efa77,34,男,广东省,河源市,S4
5f203bb551df63ad0baa795d072ceba7,24,女,广东省,深圳市,S1
5f23bca05760b2f7cbeed7c0f07a740b,18,男,广东省,深圳市,S3
5f2b9069f96dde4c423c203a1ec2f05d,12,男,北京市,北京市,S2
5f2c78f969f1dc244f6b6049c87f4212,27,男,江苏省,未知,S5
5f327d4a110f66540998a2a67ec4a639,13,男,河北省,张家口市,S1
5f348307f55236c9c420296caf911080,21,女,广东省,未知,S3
5f37b37c39626b7d6afc1a3cfa646393,34,男,河北省,未知,S3
5f3e75233256e340e4387903f914c530,20,男,江苏省,未知,S1
5f404b4e6454fed7459527496b1c6870,17,男,江苏省,南通市,S1
5f423f8bb046ae4bace1a2fcf1923628,31,男,河北省,廊坊市,S4
5f43f267aa21375aa06ed3c452894f06,36,女,上海市,上海市,S1
5f45a03d239cfd07f3cb9daa4c927334,19,女,广东省,深圳市,S2
5f478c9a3491280410df5c20d8e19235,21,未知,北京市,北京市,S2
5f4a62c08fb2345e8265be063d08073e,25,女,上海市,上海市,S5
5f4aa767c48649d2e649a0c6c0cfa043,26,男,广东省,未知,S6
5f520b78a1f59ff8a2618f59c8b4fd3f,37,男,江苏省,未知,S1
5f5e51da6194c5cc3b8737c791dac7ed,29,男,上海市,上海市,S1
5f63fc2730697815ad2c0ad6ea099a4c,14,女,广东省,深圳市,S1
5f6a3d1248b400f993065161e28e2fc8,22,男,广东省,深圳市,S1
5f78ebe8637d86bac8e2acb6e45eb970,21,男,广东省,广州市,S2
5f7c438588ff24c921538dc26772c04d,26,男,广东省,未知,S2
5f89054b051f9343bd3bdba42a2467f2,19,女,广东省,广州市,S4
5f8f52adb439c33f46c9d0c5d307eb54,27,女,广东省,深圳市,S1
5f959480dad53f09581b2b940e170bcc,29,女,广东省,未知,S1
5f999f0b7adeb0fd98547530c0941876,21,男,广东省,未知,S3
5fafc8486069c6133d598b0e68c6cc9c,32,女,江苏省,苏州市,S1
5fb924892e192ad2d67fc638f96f1eb8,26,男,广东省,深圳市,S4
5fb9dda786c1961459b4ee9655cdbbd8,22,女,广东省,珠海市,S1
5fc9479beb5a16603eeb0227e700876e,19,女,广东省,广州市,S2
5fce47983fbe25e7db95bd814559b4d8,20,男,广东省,未知,S1
5fd4d71aaa820f15187b6b0af7e3cac7,23,男,上海市,上海市,S1
5fdc9fc48694c6d4c84066e309db864b,23,未知,上海市,上海市,S2
5fe757f044cb230559786d49fb70d72b,25,男,上海市,上海市,S1
5fef7035f563baa2e78f290b399e0d5f,28,男,江苏省,盐城市,S5
5ff360a84ed7343c4f78e1fbba733390,17,女,广东省,东莞市,S2
5ff9b639919f1ed97519e9a247b749de,19,男,江苏省,未知,S6
6004fcd101a061aee3d51573bd5f6d67,25,女,河北省,未知,S1
600c6be05e1eb7cf72709e2cf620d57d,27,男,江苏省,未知,S4
600dcf3e6ca21f1c0b283ddaa9bf5350,27,女,北京市,北京市,S2
600fed1c7b7fe969e6b98d3d092f877b,15,男,广东省,潮州市,S1
60116bca900c5acaf46c2abe4102111a,20,男,北京市,北京市,S3
60134a0fd4ba0f6e078f11a5b4085335,22,女,广东省,湛江市,S3
60140118fcd34873f485cef655c67617,26,男,广东省,未知,S4
6014f4577caaa248c93267821834a18a,15,女,江苏省,南通市,S4
60166ff14f5042a8b411357fbb08d787,24,女,江苏省,未知,S2
60190624bdb7e9141479720fef7110a6,29,男,广东省,广州市,S2
601b155d29d13f8c9aeb8cfa2617f1d4,19,男,江苏省,南京市,S1
601f5b92548b7a56840421a650cc1ac3,19,女,广东省,未知,S1
601f63e08381a9a618dfa893bd4ef190,17,女,广东省,佛山市,S3
6027749a3993e1244cc0b2b0ea537a70,24,女,广东省,惠州市,S1
6028f540c3fa12a8a94969b53c2a094a,26,男,河北省,石家庄市,S4
60295d09ecca89539a2ae41c17c91960,25,男,广东省,深圳市,S4
602c6d7f1c61f39d0bf9e6ef034482cb,31,男,广东省,东莞市,S2
602e5dece95451c6aaa67e8c64c8892d,30,女,广东省,惠州市,S5
602e7c479596f9f80383450a37bd40d0,29,男,广东省,佛山市,S2
6035a11df0971b35d371a807091abc4d,21,男,北京市,北京市,S2
60367a2f0669b8bce2561f47a87ed2e8,18,女,北京市,北京市,S3
603940e85d7930d8486fbd07760c5150,15,女,广东省,深圳市,S1
603cd0a51c3f3b4246a18db7f9938503,39,男,江苏省,未知,S1
603ef0f56558ec30b89f8c319430b056,21,女,上海市,上海市,S6
604291f757387369fd2a107a5c9273f6,26,男,河北省,保定市,S1
60562fc6457711fdb232549cc2e153d2,36,男,河北省,石家庄市,S3
605af103e1d48ee685682f53b2ddce37,17,女,江苏省,南通市,S3
606468876314f47eef9c7e5c92d2caa6,33,男,广东省,未知,S2
606633aa2efdf659238561a4c1a42e2a,27,女,江苏省,常州市,S1
606b25b638c475c84028bcbc0b25f2d7,15,男,广东省,惠州市,S4
60760bfa40095b5a4e2a3c0a41ad54e3,23,男,上海市,上海市,S1
6077c667f71d57c983f447e2ee996286,20,女,广东省,东莞市,S2
607a41fd8a44092910e9fd844266659a,24,男,广东省,未知,S2
607b4124264f6f0b1068806cb751b1c8,23,男,广东省,深圳市,S5
60832481729f0d2111667cbd74e30419,24,女,北京市,北京市,S6
6094a4498891882ca344f23378dcc61e,33,男,江苏省,南京市,S6
6095243f98dc661759c9be71c301795c,29,男,广东省,中山市,S1
60983071a4f93c83e5243781daf9b3c4,24,男,江苏省,苏州市,S4
609a3224b917fa1834eb4f0869f16c4f,27,女,江苏省,未知,S6
609d31c7b8774ffeb4a982003599631d,24,男,广东省,深圳市,S3
609da683fa191e456e4a645a08da6e18,36,女,河北省,未知,S4
609eff5262fdfaf1579f64cf1eff992d,43,男,北京市,北京市,S1
60a02d06f023f23c280e9add514933d7,22,男,上海市,上海市,S4
60a3bdaaa70ba865addb9721a203a805,11,男,北京市,北京市,S4
60ad52f9b73647bb9475731c8c2e57df,20,男,广东省,未知,S1
